,x,y
0,-39.71505199590823,-58.16381546932292
1,-32.31182369470696,-56.634479329360595
2,-24.70589037639236,-52.73331596956605
3,-21.31756381803338,-50.343127253133915
4,-14.008014441751413,-44.57089251157625
5,-6.001963686213257,-42.24203328260023
6,2.0261184831427195,-37.90454535473593
7,4.28468857286822,-36.180756505404226
8,10.75662957324949,-30.587947656818727
9,12.532338329865523,-29.67741723868536
10,20.7859320506279,-30.13842717037109
11,29.06518451618944,-28.453422831116185
12,30.680796251940414,-28.28039265206167
13,37.148814633822425,-30.077927332187414
14,36.75018388038119,-29.87263263100646
15,37.11570527226516,-29.3860505695087
16,39.306841008027064,-26.543926475757775
17,40.845242128216526,-25.263861526388336
18,43.81726281629123,-24.801814294039815
19,43.65484075335541,-24.56132635988399
20,45.770989104680254,-19.46247116122982
21,47.39261030388029,-14.972805652547365
22,49.784028072372855,-11.459211201365857
23,51.15081850747029,-9.054741205292029
24,53.425211434212905,-3.346124480099286
25,58.02172523891945,9.379707696758222
26,52.7127108714638,12.90168401371595
27,47.594714941053354,17.232766317749615
28,39.7884104885685,23.27811776578713
29,35.406802171680006,29.97456185815594
30,27.438855431606523,41.51646010374726
31,21.743265830239242,47.87417927178149
32,16.167931246595288,50.13390695345468
33,14.667487822947052,50.96838953641263
34,9.20356847336354,58.26620602130754
35,9.817974543736696,58.16721530402467
36,1.6941724295672098,59.31870034428668
37,-6.677031959204326,58.2847541574624
38,-6.477015947121111,58.57116363114569
39,-11.813295315371194,53.441118126166174
40,-15.639103705406953,49.50715293853521
41,-23.705409751162165,45.23515404907554
42,-25.353359262842535,44.64600809358542
43,-33.22189030368449,45.331740134102475
44,-32.780757687902515,45.6809148509482
45,-39.163854705754424,40.900161277280944
46,-41.31246171856234,39.08963561294923
47,-47.84074374954261,31.7136073886244
48,-58.20004117371798,19.542985629944884
49,-57.99242981285784,19.29777246242916
50,-55.710575654006,11.439233798681874
51,-53.48703523092131,0.08788265630699166
52,-50.93062992705814,-8.34185315905371
53,-49.49428602237734,-14.284101410728084
54,-48.23935167863478,-18.661813458346625
55,-46.90053806365772,-27.78317207047825
56,-45.92283326380247,-33.090912377737666
57,-43.36891542211027,-40.90274804321163
58,-42.357935953945955,-46.32928698616231
59,-41.04751239536717,-52.20883868487271
60,-38.79775834555171,-58.448427610583735
