,x,y
0,-38.396747885443354,-60.95471845527508
1,-37.943775991534714,-60.58710080618111
2,-37.44631527411037,-60.186372715513855
3,-36.95328061825672,-59.78213168792248
4,-36.46317086317186,-59.38356281606014
5,-36.02104799583496,-58.98923087265848
6,-35.51593492450857,-58.57489457182797
7,-35.041105163258464,-58.17723213207553
8,-34.56681825078454,-57.77834102807214
9,-34.110013522293485,-57.38693124761763
10,-33.61740852719019,-56.97279120624764
11,-33.12263478656338,-56.558127224621266
12,-32.68668604802839,-56.14649570659372
13,-32.19893965711691,-55.72218163455894
14,-31.735328640147664,-55.310952711549845
15,-31.263073181212263,-54.893980132743195
16,-30.767801067391193,-54.45130345960269
17,-30.270351188136935,-53.96772958235546
18,-29.940412676114626,-53.60635894266645
19,-29.47195281770988,-53.19128125678355
20,-28.982588647961908,-52.76734614433005
21,-28.538672961064677,-52.35849775020921
22,-28.08583244031263,-51.929441293525734
23,-27.603822825852912,-51.49915992402798
24,-27.173504463144102,-51.09121161713139
25,-26.702695698359474,-50.65068254683594
26,-26.24652692387455,-50.23092271594394
27,-25.799696483204972,-49.80852235598877
28,-25.317929377154833,-49.35012698124539
29,-24.88152183625827,-48.931727231400195
30,-24.445912328804752,-48.51722520022685
31,-23.983654989794417,-48.06387461650312
32,-23.52558908244462,-47.63432505754139
33,-23.08593082365939,-47.17341306248461
34,-22.641897305957567,-46.739960062094475
35,-22.17246014694387,-46.26546630122991
36,-21.693666427043883,-45.76932018525432
37,-22.094986607592723,-46.23446023239739
38,-21.5308989931179,-46.47343993765849
39,-20.933915279909908,-46.69923527276408
40,-20.361901702344944,-46.91693345747874
41,-19.75418406093649,-47.14575480690601
42,-19.183060325624634,-47.35528943701311
43,-18.60283006899029,-47.578982163552624
44,-18.0197057441396,-47.79477212003955
45,-17.401843260795516,-48.01091155771045
46,-16.830167646658165,-48.22451392136114
47,-16.24641336393248,-48.4270547677236
48,-15.635473651200572,-48.63966453833503
49,-14.980124208263952,-48.85140898265414
50,-14.541294746214497,-48.983106925850684
51,-13.933120647114789,-49.22173840445517
52,-13.366867447174004,-49.421775016393966
53,-12.787685430633028,-49.65078379240693
54,-12.169117703923277,-49.876829066851535
55,-11.594785756102626,-50.08596536546716
56,-11.021862590928102,-50.29517837710876
57,-10.434812766817114,-50.51898293095523
58,-9.834424840748715,-50.725966711043235
59,-9.258834203529878,-50.93292224675942
60,-8.645813030008274,-51.15576569978099
61,-8.044668071776082,-51.36297396619376
62,-7.415462565572017,-51.57708544943098
63,-6.836732268228553,-51.75718911623163
64,-6.208794259329899,-51.9397467820843
65,-3.9593583573523263,-51.72945629197085
66,-3.4942855748991217,-51.320449678634624
67,-3.030036925003678,-50.8961877280924
68,-2.5687515414241275,-50.47020538080738
69,-2.1145736388065126,-50.059216570507544
70,-1.6344356753115057,-49.63928308908804
71,-1.1563620317714158,-49.194079162825176
72,-0.7317621306728881,-48.773600151947605
73,-0.27041779146765643,-48.348865933267554
74,0.20472815339452177,-47.90958877653467
75,0.627162281365987,-47.48305185921324
76,1.0955372520688338,-47.03114215606063
77,1.5301072089575376,-46.603459460016595
78,1.9672690230961238,-46.19071328910205
79,2.4536937786264232,-45.719768728641434
80,2.8679815739085095,-45.29960632034896
81,3.323571317151001,-44.84635554721127
82,3.773492270750766,-44.38353687672945
83,4.235020351071689,-43.90968524003659
84,4.666382495369302,-43.41900077878228
85,4.330780197932528,-43.45934384447044
86,4.919765357694174,-43.26142497953403
87,5.532964467479711,-43.050241145366286
88,6.13434859327722,-42.82996168281921
89,6.693952201557764,-42.62274557829869
90,7.299130453656425,-42.39556582048307
91,7.863657159208966,-42.185404291301104
92,8.448337370159216,-41.97692248223554
93,9.049682520912803,-41.755593508956515
94,9.642532962564303,-41.53052233409754
95,10.228655348763882,-41.28687099696845
96,10.783363893418683,-41.080292081043034
97,11.41142772179607,-40.833004606577326
98,11.984583025281834,-40.58668534772523
99,12.577832143994357,-40.340523737687285
100,13.650862155238379,-39.74275809685569
101,14.07432590919671,-39.34045639469054
102,14.527307339923631,-38.92396418358256
103,15.006088877097659,-38.473171814571515
